Accession,arike_abundance,li_complete,li_minimal,li_without_methionine,valgepea_11_abundance,valgepea_21_abundance,valgepea_31_abundance,lu_abundance,valgepea_40_abundance,valgepea_48_abundance,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,minimal_0.21_1,minimal_0.31_1,minimal_0.41_1,minimal_0.51_1,minimal_0.22_2,minimal_0.26_2,minimal_0.36_2,minimal_0.46_2,minimal_0.51_2,rich_0.22_1,rich_0.25_1,rich_0.35_1,rich_0.45_1,rich_0.55_1,rich_0.65_1,rich_0.74_1,rich_0.82_1,rich_0.22_2,rich_0.42_2,rich_0.53_2,rich_0.63_2,rich_0.73_2,rich_0.78_2
b0779,3.8357961171452134e-05,2.0476968363803337e-05,3.495293153075565e-05,2.7895908138392363e-05,3.8352758381831646e-05,3.454153261971321e-05,2.9198011886299932e-05,,2.5300158999762126e-05,2.4661337026019573e-05,7.014865834700134e-05,5.4631014426803874e-05,4.9286266027256724e-05,7.301087240077866e-05,7.103620616581392e-05,7.386059815844323e-05,7.957153593859307e-05,6.657440439393829e-05,7.397160595928191e-05,8.306235539526473e-05,0.00010698924642711408,0.0001213501045135712,0.00013233531717845852,0.00012221032267043598,8.58142345816315e-05,9.475183432149889e-05,8.763756407261257e-05,9.800363735933007e-05,8.57627374209102e-05,0.00010016994241321165,7.679030103198782e-05,5.932349695627302e-05,3.343895975018774e-05,2.96668959946281e-05,2.393207497140704e-05,2.214657465981304e-05,3.181057217470533e-05,,2.1189273245081275e-05,,2.4472157514725356e-05,3.2703438587817914e-05,2.5168164477383912e-05,,,,,1.7058754240016012e-05,,,2.080781316088563e-05,,1.3893540128943544e-05,1.5636135755969323e-05,1.356953533121806e-05
b0420,3.742240114288013e-05,4.1618054620486784e-05,5.4647222900876854e-05,4.031531929589582e-05,3.741732525056746e-05,3.890885283599879e-05,3.7024283113555586e-05,,2.9995033865697366e-05,2.722053237777632e-05,0.00013823412086026734,0.00021360726640880316,0.00014877717570960724,0.00012049346773834799,0.0001683650340942992,0.00015891219603786269,0.0001511414649112941,0.00016174767264724444,0.0001596916434532733,0.00016563610869996907,0.0001655517813135344,0.00017678923855530426,0.00011787244098409146,6.435928235306984e-05,7.109120413870452e-05,0.00010969195757551117,6.402744407131512e-05,0.00010305103499157024,0.00014530785044889968,0.00013302992352230754,0.00016266821165356,0.00013169816324292612,3.4070027525998087e-05,3.4958961690833264e-05,3.165922746208687e-05,2.9986638418935593e-05,3.21383444638017e-05,3.222449552014566e-05,3.238136272415994e-05,3.5155460222359575e-05,2.5917169562790542e-05,3.549640497827805e-05,2.9749715403278995e-05,3.2810742119133784e-05,,2.857400203756892e-05,2.7004118995572596e-05,2.585059656800816e-05,2.8753035691707518e-05,3.365746992819073e-05,3.340282592979403e-05,3.1712142475344853e-05,3.0340854381802388e-05,2.6657551971946722e-05,2.8362977645875795e-05
b3999,3.742240114288013e-05,0.00010100126287551647,7.434151427099806e-05,7.470753480898228e-05,3.741732525056746e-05,3.4938561730284625e-05,3.883034570446073e-05,,4.460131122638478e-05,5.164921528090892e-05,1.543270483634029e-05,1.6853667950668994e-05,1.7326724578526275e-05,1.1385611570191358e-05,1.9604147805500594e-05,1.6204567595973605e-05,1.6936734744471484e-05,1.5049566063700136e-05,1.3793528875936685e-05,1.397401979002689e-05,1.1374646199093182e-05,1.2381406602653713e-05,1.4535190575338886e-05,1.2076404666250183e-05,2.0275716209973718e-05,1.686661283150333e-05,1.5286552272026487e-05,1.829681641687063e-05,1.1642402696517343e-05,1.3461992260823153e-05,1.0496189075969934e-05,1.1508758409516966e-05,3.882740623784143e-05,4.5889009480207384e-05,4.997130195052423e-05,5.453659218360561e-05,4.123772686472141e-05,4.1599876658875267e-05,4.885088143500277e-05,4.894211494814253e-05,,4.4410966368736785e-05,4.180189831617223e-05,5.222695639361915e-05,3.955349436505243e-05,,5.749842698541299e-05,,,5.196711280551771e-05,4.9442813968434875e-05,4.1865945719274275e-05,5.0733864004182785e-05,5.2681625427274666e-05,4.8840268250002574e-05
b3205,3.742240114288013e-05,7.371708610969202e-05,0.00010414909039874907,6.0377445011862926e-05,3.741732525056746e-05,3.6129649061998876e-05,3.220811620447518e-05,,2.503933261832128e-05,2.3498066411584688e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1040,3.742240114288013e-05,7.748042083601263e-07,1.5081214112254976e-05,1.1464071837695492e-06,3.741732525056746e-05,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1326,3.742240114288013e-05,6.032404193660983e-06,2.892044588585366e-05,1.0795334313829921e-05,3.741732525056746e-05,4.2482114831141534e-05,2.4080834545402005e-05,,2.73867700512889e-05,1.768171333941026e-05,1.60929275031356e-06,1.7755079688711258e-06,5.234752478671366e-06,6.994747915319353e-06,5.950435451551944e-06,6.446015839282319e-06,6.6235524328773e-06,4.782105104353315e-06,1.009494857797259e-05,1.5048944389259727e-05,1.7118279428338254e-05,1.7925320006827015e-05,1.00516989550851e-05,1.6632174091242767e-05,1.2703871982182703e-05,2.134864980770701e-06,1.0684579729400712e-05,8.117897858519614e-06,3.768228048338438e-07,2.3849986288859914e-05,5.361689657854771e-06,3.3656197273192227e-06,,,,,,,,,,,,,,,,,,,,,,,
b3129,3.695462112859413e-05,2.601128413780424e-05,6.174426483605567e-05,2.0826397171813477e-05,3.694960868493536e-05,0.0,3.070306404538756e-05,,2.6865117288407205e-05,0.0,5.94200400115776e-06,5.107999848906162e-06,4.744951077158256e-06,5.0137536152143105e-06,6.965238396777858e-06,7.117475822540893e-06,7.112539525237369e-06,5.6260060051215455e-06,6.962033502050062e-06,5.6677842505004165e-06,6.419354785626845e-06,6.467898971535521e-06,1.1787244098409147e-05,1.1787149464663352e-05,1.5732609673299107e-05,1.6355503351760804e-05,1.3645849017699036e-05,9.716240442062336e-06,7.820850666362796e-06,1.0228994119444365e-05,7.86078229499047e-06,7.079270636781914e-06,,,,,,,,,,,,,,,,,,,,,,,
b2517,3.695462112859413e-05,0.00021511885413541507,9.651977031843185e-05,0.00013155022433755577,3.694960868493536e-05,4.724646415799853e-05,6.291118024986273e-05,0.0006972875803476139,5.3469408195373565e-05,5.909414721329218e-05,6.354643167904827e-05,0.00014750373895237046,9.183776278370817e-05,4.9933309935637435e-05,6.68847395717079e-05,5.3716798660685985e-05,5.601124876124428e-05,4.828988487729327e-05,6.831495373886623e-05,5.716644459556455e-05,4.549858479637273e-05,3.603543712712648e-05,2.5526976483057847e-05,1.6342918889655935e-05,3.171761415419125e-05,3.251442613438987e-05,2.2849794102950583e-05,3.432230389923319e-05,5.021341621017022e-05,3.174698174894909e-05,6.452202808604894e-05,4.587683764618447e-05,2.3919072909116918e-05,3.376601021992536e-05,4.232596362364969e-05,4.492539611321651e-05,,3.260934874919663e-05,3.810316122176075e-05,3.892333943083698e-05,3.5414884684323666e-05,3.6821323773511635e-05,,4.809790326744367e-05,7.222922120463049e-05,,,4.6336787155283675e-05,,1.5764700373163677e-05,4.17771914941528e-05,5.152645174840491e-05,5.48885460451387e-05,4.774081822093086e-05,4.25562507145478e-05
b3281,3.695462112859413e-05,6.331257245457033e-05,3.974343483700135e-05,5.86578342362086e-05,3.694960868493536e-05,3.692370728314171e-05,4.003438743173083e-05,,4.355800570062139e-05,5.327779414111775e-05,2.438697475475164e-05,2.9500747790474093e-05,3.183709109835217e-05,3.114449801711537e-05,2.910639356534323e-05,2.4172559397308696e-05,3.382901611691023e-05,2.639534484069525e-05,2.1756354693906444e-05,2.1303051148432602e-05,2.2861912657583327e-05,2.1990856503220772e-05,2.4586889530423985e-05,2.885320635828636e-05,4.795501344267643e-05,2.4965732279731036e-05,4.241818169724627e-05,3.306045449117315e-05,1.9685436620447265e-05,2.7400984247423505e-05,2.235551959037752e-05,3.1678747374649795e-05,,1.813260505765111e-05,,,,1.557530322068376e-05,1.6904561168250766e-05,1.6942970824509326e-05,,1.4267958283066644e-05,,,,,,,,,1.6504226456094135e-05,1.6328201517164e-05,1.572517635502412e-05,1.86017575687828e-05,
b2290,3.695462112859413e-05,0.00012546293859660047,9.456808378625768e-05,0.00011626479522062845,3.694960868493536e-05,5.121675526371269e-05,5.8396023772599864e-05,,4.355800570062139e-05,4.280835861120378e-05,3.1319312756102364e-05,2.1551935191374127e-05,4.775563664752825e-05,2.2975449356888385e-05,3.436491791787751e-05,3.348347116516093e-05,3.676293867107065e-05,2.4895076572662837e-05,2.5933574795136483e-05,4.143345727952029e-05,4.386559103511677e-05,3.9361785169630456e-05,1.1064100288690793e-05,4.664240125587645e-06,1.3671385411289333e-05,2.4179410003204077e-05,1.8728027390859675e-05,1.7034967008810588e-05,2.124071942341714e-05,2.3743986349798315e-05,2.562705904262789e-05,1.8706676040211428e-05,3.451496590122265e-05,3.329261843262591e-05,2.6761735542949136e-05,1.9839355040466012e-05,3.5704632985749423e-05,3.456838299451645e-05,2.8328859712582452e-05,2.156658556179392e-05,2.1565419921783517e-05,3.5697463952828196e-05,3.073380347352716e-05,3.947010776541067e-05,,3.845148925021451e-05,3.1402402181310596e-05,2.730233885697414e-05,2.9712453971937132e-05,,3.803895321319597e-05,3.207822620902822e-05,3.000346204827729e-05,2.9154273475605086e-05,2.3957272100853203e-05
b1119,3.695462112859413e-05,9.795738919981597e-06,2.3242812337710613e-05,1.4998827320984936e-05,3.694960868493536e-05,0.0,0.0,,0.0,0.0,2.1250917087473937e-06,2.8408127501938014e-06,2.2041063068089965e-06,1.4500061371902896e-06,1.946576558569706e-06,1.821894754574933e-06,2.191551241213764e-06,2.5410793789798977e-06,1.2227071337975422e-06,1.368085853569066e-06,1.3739671646429387e-06,1.503016522909207e-06,1.5475277527972745e-06,1.402887727696129e-06,1.8088294544167424e-06,1.1440989123467296e-06,1.5086466509303626e-06,1.9390419237189337e-06,1.8130153817477391e-06,1.5899990859239941e-06,1.881135185043962e-06,1.8271637062532092e-06,,,,,,,,,,,,,,,,,,,,,,,
b3407,3.695462112859413e-05,0.00017698741845254885,0.000146376489913063,0.0001605925396597177,3.694960868493536e-05,4.2482114831141534e-05,4.665661693171639e-05,,4.851370694799748e-05,6.328192142525777e-05,9.862076085254893e-05,0.000127017108542319,0.00011204207059612398,7.55637001070996e-05,8.302933188212015e-05,9.489967763387858e-05,8.490594058252109e-05,9.470443441954601e-05,0.00012836249269404802,0.00011384428710056872,9.009620751756975e-05,8.007874917139216e-05,6.428748468396155e-05,7.592949041654307e-05,9.717200092331802e-05,0.00017338406197419507,0.00011404888475203007,0.00013039110549953784,9.820499984466921e-05,6.889996039003976e-05,0.00010496189075969933,0.0001380260029182619,5.444116156779075e-05,5.911475838184509e-05,6.635530393000181e-05,7.977189346679842e-05,5.590243453952591e-05,5.172373399888694e-05,6.559203801783274e-05,7.577146665099399e-05,8.093399458933971e-05,5.2716521008540294e-05,6.297017911370641e-05,6.71668338205813e-05,6.888410615554348e-05,8.06317665596401e-05,8.53025500285655e-05,9.502782460758127e-05,0.00011224975911070621,8.06936013227074e-05,6.995765676449703e-05,8.056366102529213e-05,8.353271768790227e-05,8.423635363293175e-05,9.83469920038812e-05
b3706,3.648684111430813e-05,5.805497246926947e-05,4.382423394972917e-05,3.047532430187385e-05,3.648189211930327e-05,3.17623288457133e-05,2.9198011886299932e-05,,2.7647596432729748e-05,3.0245035975307022e-05,9.820812168580188e-05,0.00010789625349293766,8.234786062939166e-05,9.496519067513867e-05,9.73288279284853e-05,9.982371751110813e-05,8.579500802317577e-05,0.00010079927425842769,8.615516458786953e-05,9.478880556871387e-05,8.108658676581278e-05,8.931860484501435e-05,8.316153811761054e-05,0.00011208639061489691,9.969594899924837e-05,0.00011205092440509206,9.564099458152697e-05,9.043254091096979e-05,8.842893651171571e-05,0.00010228994119444364,9.042171541636437e-05,7.83070159822804e-05,,8.796274734021916e-06,,,1.1465344936748308e-05,,8.856096039007147e-06,9.653779620721693e-06,,1.197962842546732e-05,,7.477403829090939e-06,,,,,,,9.331619923863255e-06,8.15342801696889e-06,7.688753961102708e-06,8.525569739317592e-06,
b1608,3.648684111430813e-05,2.152848836086351e-05,3.9211156691862936e-05,3.9455513908068655e-05,3.648189211930327e-05,3.335044528799896e-05,2.317780324994943e-05,,1.7736193937977573e-05,1.8844983953845144e-05,4.45650300086832e-05,3.359807387248438e-05,3.979636387294021e-05,3.961988600210087e-05,3.7317071940352894e-05,2.6679343334807372e-05,4.343094447598068e-05,5.157172171361417e-05,2.284417242860177e-05,2.5944771008756217e-05,2.3199773435774213e-05,2.895154777734948e-05,2.104348486280406e-05,1.9524726107111074e-05,2.780549463649923e-05,3.373322566300666e-05,4.6820068477149185e-05,3.9201454943732026e-05,3.0039176423075288e-05,3.837197794029906e-05,3.7759017844723e-05,0.00016531481151814748,,,,,6.384706846382277e-06,,,,,,,,,,,,,,,,,,
b2394,3.648684111430813e-05,,,,3.648189211930327e-05,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4388,3.6019061100022125e-05,4.372109461460713e-05,4.293710370783182e-05,5.397667156914961e-05,3.648189211930327e-05,3.7320736393713127e-05,3.6422262249920535e-05,,3.599404063883684e-05,4.257570448831681e-05,4.4977669175430264e-05,3.578331444955654e-05,4.224537088050576e-05,1.3478930289374521e-05,2.098797000353593e-05,3.0394755242171486e-05,3.107290705088075e-05,2.4707543039158792e-05,2.184338011268207e-05,2.237797574766544e-05,2.2411431619995474e-05,1.4783769077795476e-05,2.0392655434057544e-05,2.0826374514251815e-05,2.8983337071933387e-05,1.43896976604434e-05,2.5050737492902043e-05,3.4532612133909866e-05,2.6439807650487862e-05,2.1411987690443124e-05,2.2719023973960895e-05,3.31420602995712e-05,9.355942235649356e-06,7.522780758845682e-06,9.4994190236479e-06,9.291118087915939e-06,9.131740337072713e-06,9.820512949912817e-06,,,,1.1070985048404243e-05,,,,,1.0288060859986911e-05,,,,8.975643942127583e-06,8.464029365744732e-06,7.626959135058523e-06,9.133143309065133e-06,8.34586887520546e-06
b3835,3.6019061100022125e-05,1.1179317863481824e-05,1.2774675483321863e-05,1.2514945089484246e-05,3.601417555367118e-05,3.811479461485596e-05,4.123842915900093e-05,,3.7298172546041075e-05,3.7224659661916333e-05,1.3658356419327907e-06,2.665993504028029e-06,8.326623825722874e-07,1.3632099951753776e-06,1.1393469430490932e-06,8.728979782361473e-07,1.0446542427692384e-06,1.1017595093363027e-06,3.132915075922528e-06,2.486984640952338e-06,3.919185027014284e-06,3.7698611148378467e-06,2.0031083529198365e-07,9.97930445474566e-08,2.2715532683373044e-07,1.891105075047343e-07,1.3445763254976175e-07,1.4889823015108516e-07,1.768578730234314e-07,1.8231989518595136e-07,4.1757566064140124e-07,7.000172640840217e-07,,,,,,,,,,,,,,,,,,,,,,,
b2032,3.6019061100022125e-05,4.2780260933026976e-05,6.742189838419872e-05,3.5538622696856024e-05,3.601417555367118e-05,0.0,0.0,,0.0,0.0,1.8156123336870932e-05,3.496384923315448e-05,2.1551261666576852e-05,1.5265909683799175e-05,1.8958364113084102e-05,2.072573148324801e-05,1.9248310090173627e-05,1.6878018015364638e-05,3.0502409280856832e-05,2.789917937099774e-05,2.1623089804216743e-05,1.8787706536365087e-05,1.5330648766029072e-05,1.3378053073390922e-05,6.856725606277419e-06,8.728177269449277e-06,7.203087458022951e-06,1.299704890301845e-05,1.159796604500392e-05,9.804994363197965e-06,1.0359874932126168e-05,1.1350562417633573e-05,2.9261725073129e-05,3.5010991425290956e-05,3.5174207881075186e-05,4.154616873046467e-05,2.863314891562444e-05,3.386835512969072e-05,3.2303182502017614e-05,4.57719081715179e-05,5.2454795683035054e-05,3.209627611310917e-05,3.706650203232502e-05,3.992938661841028e-05,4.6151212367484505e-05,4.4398242113846e-05,5.2604411809190325e-05,6.424172268858013e-05,6.0485378032066535e-05,,4.002516957074005e-05,5.232113557748797e-05,5.0761430805673704e-05,4.996643519528978e-05,5.0861950200366435e-05
b1079,3.6019061100022125e-05,7.194610506201173e-07,1.2419823386562922e-06,0.0,3.601417555367118e-05,0.0,0.0,,0.0,0.0,7.716352418170147e-08,2.5130266636329785e-07,7.622534311047778e-07,6.739465144687261e-08,1.4945279738781629e-06,1.3026323675216353e-06,2.6183036127280066e-06,6.376140139137752e-07,2.1451765728191753e-06,2.926726522456681e-06,3.626372352582183e-06,1.0533435467929278e-06,3.9845223915481226e-07,7.520635241257598e-07,7.950436439180566e-08,9.475183432149889e-08,2.6011149153971767e-07,1.976897405960735e-07,5.776764696745247e-07,2.6234984917745905e-06,1.3358786096689004e-06,5.576408713889665e-08,,9.672500648215516e-06,,,7.3883363820816626e-06,1.6357896621688075e-05,,,,2.1870905382577584e-05,2.5926358164017364e-05,,3.022960233495639e-05,,1.6172035111452446e-05,,1.5091776132402115e-05,,1.343677882816372e-05,1.2849938134980161e-05,1.173177112086384e-05,1.306531730319517e-05,
b3345,3.508350107145012e-05,2.0200252575103295e-05,2.4307368627987435e-05,1.690950596060085e-05,3.507874242240699e-05,3.335044528799896e-05,0.0,,2.3213547948235352e-05,2.6057261763341435e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3146,3.508350107145012e-05,5.27420293262286e-05,4.009828693376029e-05,4.853123744624425e-05,3.507874242240699e-05,3.652667817257029e-05,3.4616199659015383e-05,,3.3907429587310066e-05,3.768996790769029e-05,8.211519418266627e-05,7.265924918764915e-05,5.357202829049644e-05,6.484182374055167e-05,6.227199891159012e-05,6.311723842630603e-05,6.801365921008234e-05,7.829525023794151e-05,5.0474742889862946e-05,4.763870382963712e-05,4.549858479637273e-05,4.2195340909541257e-05,6.0237879349538775e-05,5.799566791815956e-05,6.772594003746408e-05,6.133313756910302e-05,5.442332746061785e-05,6.603678568847561e-05,6.221131211879497e-05,6.147996465572777e-05,5.4980038016985365e-05,5.813702701714756e-05,1.847912553112488e-05,1.8676276354352246e-05,1.808215221639035e-05,,1.671966216529299e-05,,,,2.2725546722098674e-05,,,,,,1.72654448738766e-05,,,,1.7900300671541174e-05,1.3899389344442095e-05,1.4771732616972697e-05,1.6315053296194937e-05,1.5979072619185504e-05
b0091,3.508350107145012e-05,6.873620191309121e-05,6.688962023906031e-05,8.58850048507354e-05,3.507874242240699e-05,3.970291105714162e-05,4.515156477262876e-05,,4.851370694799748e-05,5.653495186153543e-05,0.0001596913575311148,0.00016307357806400957,0.00011908296574287493,0.00014602174480155732,0.00013561457540746294,0.00012578683686377301,0.00013513825097951002,0.00016549834331732545,0.00010921690056341035,9.136859093479121e-05,0.0001019213347542508,7.884676841490921e-05,0.00018512481528789825,0.00018440019101160457,0.00015648478070768096,0.00022056339856581277,0.00018247821560324812,0.0001703496700881059,0.00014219728484295992,0.0001144799341865276,0.00014585613391282894,0.00014000345281680435,1.0647898394611462e-05,1.0527864818307312e-05,1.2792869853913707e-05,1.591198019775282e-05,1.1878983470643726e-05,1.2137834270843122e-05,,1.2125516537413267e-05,1.306524917177633e-05,1.2319075369945301e-05,,,,1.2975889235217259e-05,,,,,1.425783186462438e-05,1.3221966805020084e-05,1.1873720103502336e-05,1.3416958092081645e-05,9.854475682052554e-06
b1209,3.508350107145012e-05,7.842125451759279e-05,0.00013874716983274579,5.827569850828542e-05,3.507874242240699e-05,3.335044528799896e-05,3.943236656809578e-05,,3.52115614945143e-05,4.071447150522099e-05,4.126391667470667e-05,2.7233560691761732e-05,3.244934285024356e-05,4.9116405069614734e-05,5.074014726129565e-05,3.903420702676515e-05,5.023231039698892e-05,3.910074173559475e-05,3.863928593637785e-05,3.679173741919667e-05,3.1252121982657006e-05,2.858195355040459e-05,4.3243999821157485e-05,5.155973968285258e-05,4.62723813920562e-05,3.3104167841785094e-05,5.242246983338926e-05,4.500596222080822e-05,4.7102850604230474e-05,5.114497059722182e-05,5.225375514011006e-05,4.350389776793355e-05,9.144241958489608e-05,9.263029920745833e-05,9.673289229097947e-05,0.0001071514975583035,9.365022936413615e-05,0.00011207207110921556,9.962657466452237e-05,0.00010302891685217951,0.00011753309511811953,7.71763148291461e-05,9.011054345306266e-05,9.549321812976614e-05,8.136415297778605e-05,7.651083446590795e-05,8.821037184973229e-05,8.849924171253178e-05,9.038178298632514e-05,,6.901961672874245e-05,7.240969569271401e-05,7.820608847042318e-05,8.090795036306437e-05,7.76244553313363e-05
b0092,3.461572105716412e-05,4.6709625132567615e-05,5.251811032032321e-05,7.871995995217571e-05,3.4611025856774896e-05,3.851182372542737e-05,3.792731440900816e-05,,4.016726274189039e-05,4.885736580626519e-05,0.00011471368835568453,0.00013575807085060764,0.00010224604256586177,0.0001383632616825945,0.00011716361276699177,0.00011146235722092341,0.00011424516612412524,0.0001317423072865962,9.007130843277267e-05,8.990278466311006e-05,9.009620751756975e-05,9.05505856014973e-05,0.0003058898315108631,0.00015330525684102028,0.00013166595796103265,0.000206016436450064,0.0002481063457763461,0.00014258898311078494,0.00012842192287379817,0.00012878992595984353,0.00011450388082876291,0.00011350562417633572,1.6376479307115872e-05,1.8189133078340334e-05,1.520715812465302e-05,,1.796126522213963e-05,,,,,,,,,,,,,,1.5056556340473306e-05,,,,
b3125,3.461572105716412e-05,7.028581032981146e-06,1.4726362015496037e-05,6.496307374694112e-06,3.4611025856774896e-05,3.136529973514188e-05,7.826271227255652e-06,,2.0605284133826886e-05,1.3726593250331649e-05,5.529364834410693e-06,0.00010598416798799952,9.09193851558711e-06,6.38206926580233e-06,1.0332539078663841e-05,7.699407808031658e-06,7.690433361662904e-06,5.485355854993507e-06,6.483393698784121e-06,8.794837630086853e-06,8.27758906567672e-06,1.4352575813026443e-05,2.9070381150677776e-06,2.6611478545988425e-06,4.6272381392056205e-06,7.155532716395353e-06,3.441475118833188e-06,4.837089397563501e-06,6.798807681554021e-06,5.7769966788571795e-06,6.997459383979955e-06,4.231742782880809e-06,,,,,,,,,,,,,,,,,,,,,,,
b3193,3.461572105716412e-05,0.0001239133301798802,8.480965112538681e-05,9.562946591277657e-05,3.4611025856774896e-05,4.2482114831141534e-05,4.454954390899371e-05,,4.903535971087917e-05,6.677173326856242e-05,0.00014689954336195572,0.00016962929979522605,0.0001509200568412271,8.730670755617587e-05,0.00010839940551276798,0.00014682591633920837,0.0001400281219031107,0.00015237099597204188,9.746846902870087e-05,8.550536584806663e-05,8.615449843867608e-05,0.0001041023739228098,0.0003167369886566384,0.0002473131973567403,0.0001783589973657439,0.0002492641616590469,0.0001452622637367962,0.00016908782068004584,0.00018130153817477393,0.0001107699363193716,0.00016539449453043532,0.00013407110312117703,9.325322769569652e-05,8.779831658509927e-05,0.00010126511505872602,0.00010623553811288517,9.650001977735807e-05,9.914661772339273e-05,0.00011663764220613613,0.0001083456056426599,0.00011451969746039035,9.960558269193632e-05,0.00012133102001445307,0.00010526399461779763,0.00010321052845720795,9.730198406379563e-05,0.00011203435854031473,0.00011334029166961863,0.0001363602806550011,0.00010570729326503758,9.670615850344699e-05,0.00011039057033299221,0.00010079761966233975,0.00010060771309941945,0.0001158424742521438
b2615,3.414794104287812e-05,1.2064808387321967e-05,3.069470636964836e-05,1.5285429116927322e-05,3.41433092911428e-05,3.7320736393713127e-05,2.8294980590847356e-05,,2.5560985381202974e-05,2.4428682903132596e-05,4.3327112508442e-06,3.414438401675242e-06,4.163311912861438e-06,2.4302919764175275e-06,2.3340467740196004e-06,1.6741735582580465e-06,2.538287543069086e-06,1.8518936433525088e-06,1.3184350944507306e-06,1.6075008779436525e-06,1.6836728779845848e-06,1.5153363304740365e-06,2.5093090197226836e-09,2.4803633536070734e-09,1.283006938597922e-06,1.3524743156263744e-06,1.924825037393911e-06,1.7329398537357932e-06,1.1642402696517345e-06,1.939798884827273e-06,1.4312985103595363e-06,1.4000345281680433e-06,,,,,,,,,,,,,,,,,,,,,,,
b2679,3.414794104287812e-05,9.408336815801534e-06,6.564763790040401e-05,1.4425623729100161e-05,3.41433092911428e-05,0.0,0.0,,0.0,0.0,0.00019394040837112132,0.0016471250849681368,0.0002207167565568453,8.57750109323833e-05,7.795531715599059e-05,0.00018084655549097616,8.357233942153908e-05,0.00011345778776995117,0.00011008715475116661,7.37789156746175e-05,7.095076342008618e-05,2.913634489082192e-05,5.503124391956663e-05,7.072289678798012e-05,0.00040761761426274964,3.255374224821622e-05,3.9456912408947945e-05,5.8465689240115356e-05,0.00010664796363221994,8.903994881174368e-05,0.00011768454418511743,5.5368597159188156e-05,1.3603784582498869e-05,1.8391439204677565e-05,1.8777802940657095e-05,,1.3999947992599942e-05,,1.8642074244230415e-05,1.882638806275332e-05,1.843149277146928e-05,,8.326797225233677e-06,,,,,,,,,1.7269518815476674e-05,,2.7981254800693638e-05,1.3527980246349004e-05
b0399,3.414794104287812e-05,1.1732749440881914e-05,3.7614322256447705e-05,1.557203091286971e-05,3.41433092911428e-05,0.0,0.0,,0.0,0.0,1.3328245085930253e-06,1.0926202885360774e-06,2.5224772177925177e-06,2.338390178989974e-06,3.288884090663982e-06,2.6903163329226898e-06,3.098400030681529e-06,2.8176913408983742e-06,2.2539583462887076e-06,1.294795539985009e-06,2.2073570841804587e-06,3.4741857332819374e-06,1.0340956478972442e-06,3.847094181104849e-06,3.4073299025059567e-06,4.2854564070719424e-07,4.361869627358343e-06,3.087324885053573e-06,1.4530785044889966e-06,3.5032979859858678e-06,3.153400527585772e-06,1.2932522336467518e-06,,,,,,,,,,,,,,,,,,,,,,,
b1990,3.3680161028592115e-05,3.929364199540641e-06,3.2468966853443066e-05,4.585628735078197e-06,3.3675592725510714e-05,2.382174663428497e-05,2.4682855409037056e-05,,1.877949946374096e-05,1.907763807673212e-05,,,,,,,,,,,,,,,,,,,,,,,6.079924126239219e-06,5.658984211151848e-06,2.601038159613076e-06,,,,6.370867762806291e-06,,,,,,,,,,,,,,,,
b2532,3.274460100002011e-05,0.00018910756999761084,8.90678762864941e-05,0.000185240294110763,3.2740159594246525e-05,3.890885283599879e-05,4.184045002263598e-05,,4.251470017485801e-05,5.188186940379589e-05,4.786614334265973e-05,5.189946370546368e-05,3.1530965222406475e-05,3.0225480042839836e-05,2.8829629125736168e-05,2.949947526449339e-05,2.711655693996747e-05,3.666280580004208e-05,2.6586265435953676e-05,2.4381244318963e-05,1.9595925135071423e-05,1.8972503649837528e-05,3.4638588485509085e-05,2.653916474559172e-05,2.7006244412454623e-05,3.9276797712521745e-05,4.361869627358343e-05,3.188272837698377e-05,2.8617203574645687e-05,2.453898589276031e-05,3.0716120412795134e-05,4.073546790997414e-05,4.5039859590350885e-05,5.2907445789923944e-05,5.477976356543456e-05,6.812691426655651e-05,5.386419472048961e-05,4.8897951871123057e-05,5.478400003265629e-05,6.90697324831583e-05,7.141615404188474e-05,4.3815344050786545e-05,5.114773691106503e-05,4.617224842357454e-05,5.55131814070959e-05,7.424117212637677e-05,6.897918583559858e-05,6.150595018061565e-05,8.204791699428852e-05,,5.235184543477828e-05,5.6717936529715425e-05,6.10854957600119e-05,5.751996622945867e-05,7.278293122300253e-05
